epoch,loss,psnr
167,0.001512285,31.53953476
168,0.001512118,31.53998604
169,0.001511931,31.5329113
170,0.001511685,31.50343056
171,0.001511505,31.54857368
172,0.001511337,31.52026749
173,0.001511097,31.54142265
174,0.001510915,31.55189934
175,0.001510691,31.5523159
176,0.001510461,31.54111137
177,0.001510322,31.5561161
178,0.001510117,31.56484604
179,0.001509975,31.50145645
180,0.001509705,31.54208603
181,0.001509564,31.52621803
182,0.001509275,31.55473824
183,0.001509074,31.55137291
184,0.001508923,31.51997299
185,0.001508672,31.53957291
186,0.001508496,31.54264183
187,0.00150826,31.55209351
188,0.001508084,31.55973206
189,0.001507845,31.53884201
190,0.001507639,31.56387405
191,0.001507431,31.56109428
192,0.001507187,31.5601326
193,0.001507012,31.57207794
194,0.00150671,31.54709511
195,0.00150657,31.55850182
196,0.001506311,31.56335678
197,0.001506099,31.55079765
198,0.001505938,31.58037262
199,0.00150566,31.55484352
200,0.001505476,31.56192207
201,0.001505297,31.56562424
202,0.00150508,31.55615425
203,0.00150481,31.56943054
204,0.00150461,31.57046127
205,0.001504365,31.58065681
206,0.001504153,31.57362213
207,0.001503942,31.59004021
208,0.001503709,31.58407059
209,0.001503401,31.57844009
210,0.001503252,31.5730896
211,0.001502994,31.59542389
212,0.00150274,31.60299606
213,0.001502554,31.59158363
214,0.001502282,31.56340446
215,0.001502082,31.59173965
216,0.001501821,31.58082657
217,0.001501594,31.5860775
218,0.001501382,31.58140526
219,0.001501149,31.5849472
220,0.001500907,31.59062004
221,0.001500708,31.59104996
222,0.001500441,31.58276291
223,0.001500148,31.58725662
224,0.001499892,31.615382
225,0.001499686,31.59567909
226,0.00149942,31.57887802
227,0.001499203,31.59763145
228,0.001498901,31.58760834
229,0.001498666,31.59842987
230,0.001498453,31.6156601
231,0.001498136,31.60860252
232,0.001497989,31.61071548
233,0.001497658,31.59415054
234,0.001497432,31.62160263
235,0.001497243,31.6221035
236,0.001496881,31.60318108
237,0.001496641,31.62230186
238,0.001496409,31.62626991
239,0.001496108,31.62232056
240,0.001495854,31.6246479
241,0.001495548,31.61378059
242,0.001495392,31.63869667
243,0.001495071,31.61603928
244,0.001494798,31.62490005
245,0.001494526,31.62079163
246,0.001494214,31.62498856
247,0.001493956,31.62274628
248,0.001493686,31.62304802
249,0.001493413,31.62499237
250,0.00149315,31.63020363
251,0.001492815,31.63661995
252,0.001492552,31.6474575
253,0.00149229,31.63270912
254,0.001491984,31.64631844
255,0.00149172,31.64647102
256,0.001491422,31.63503265
257,0.001491166,31.65061302
258,0.001490851,31.65804214
259,0.00149063,31.65196533
260,0.001490307,31.65871468
261,0.001489928,31.65036926
262,0.001489674,31.63990555
263,0.00148946,31.66598206
264,0.001489095,31.64132538
265,0.001488777,31.65627975
266,0.001488478,31.66347656
267,0.00148824,31.66694832
268,0.00148794,31.6494072
269,0.001487694,31.66481819
270,0.001487328,31.66542854
271,0.001486969,31.68101082
272,0.001486678,31.66586914
273,0.001486391,31.6590435
274,0.001486171,31.66808281
275,0.001485786,31.67202759
276,0.001485467,31.67928123
277,0.001485101,31.67615395
278,0.001484836,31.6929882
279,0.00148444,31.66172829
280,0.001484146,31.68456154
281,0.001483919,31.69354057
282,0.001483582,31.69343948
283,0.001483267,31.69445648
284,0.001482892,31.69709892
285,0.001482546,31.69751053
286,0.001482304,31.6912075
287,0.001481967,31.68570786
288,0.001481571,31.68721237
289,0.001481257,31.6901165
290,0.001480952,31.6971611
291,0.001480623,31.70745621
292,0.001480238,31.6909977
293,0.001479999,31.7067173
294,0.001479573,31.7046917
295,0.001479275,31.70859261
296,0.001478945,31.6949543
297,0.001478677,31.7124176
298,0.001478237,31.71533546
299,0.001477902,31.70202332
300,0.001477602,31.73033333
301,0.001477321,31.73055077
302,0.001476952,31.72071571
303,0.001476526,31.71933174
304,0.00147622,31.72436333
305,0.001475892,31.73599739
306,0.00147556,31.73818016
307,0.001475273,31.73170395
308,0.001474889,31.72622337
309,0.00147457,31.73119507
310,0.001474162,31.74464493
311,0.001473846,31.73400879
312,0.001473467,31.73263664
313,0.001473172,31.73701477
314,0.001472727,31.75270538
315,0.00147252,31.7423069
316,0.001472079,31.7462471
317,0.001471715,31.74945374
318,0.001471383,31.75473633
319,0.001470949,31.75747528
320,0.001470626,31.75764885
321,0.00147036,31.75575104
322,0.00146999,31.75123711
323,0.001469638,31.76643829
324,0.001469281,31.74751854
325,0.00146886,31.75780945
326,0.001468625,31.7666523
327,0.00146818,31.77399063
328,0.001467772,31.76956367
329,0.00146752,31.77616577
330,0.001467084,31.77030754
331,0.001466654,31.77282562
332,0.001466351,31.77000427
333,0.001465987,31.7756546
334,0.001465589,31.78366241
335,0.001465356,31.78323708
336,0.001464933,31.78745575
337,0.001464567,31.79021683
338,0.001464282,31.78241196
339,0.001463851,31.78951721
340,0.001463398,31.7857811
341,0.001463178,31.7858593
342,0.001462775,31.79158783
343,0.001462395,31.78642502
344,0.001462084,31.80065041
345,0.001461773,31.79727516
346,0.001461407,31.80148468
347,0.001460997,31.79987946
348,0.001460628,31.79864731
349,0.001460272,31.80070839
350,0.001459969,31.78557358
351,0.0014595,31.80521698
352,0.001459193,31.7836956
353,0.001458829,31.79759789
354,0.001458576,31.81698418
355,0.00145821,31.80761337
356,0.001457802,31.80724525
357,0.001457563,31.80988808
358,0.001457116,31.81351585
359,0.001456659,31.80925865
360,0.001456426,31.82635155
361,0.001456021,31.82450562
362,0.001455672,31.81814766
363,0.001455474,31.82280807
364,0.001454944,31.83709335
365,0.001454701,31.82669487
366,0.001454305,31.83946953
367,0.00145408,31.82502289
368,0.001453658,31.84202766
369,0.00145326,31.8073391
370,0.001452993,31.81841621
371,0.001452604,31.84378891
372,0.001452182,31.82844429
373,0.001451839,31.84031448
374,0.001451572,31.84884567
375,0.001451282,31.83852425
376,0.00145093,31.84955826
377,0.00145059,31.85142212
378,0.001450231,31.84390221
379,0.001449782,31.84988785
380,0.001449528,31.85799522
381,0.001449283,31.82030525
382,0.001448814,31.84781837
383,0.001448489,31.84662628
384,0.001448196,31.84217072
385,0.001447851,31.85516281
386,0.001447534,31.85598755
387,0.001447192,31.85225487
388,0.00144681,31.87290878
389,0.001446434,31.8351181
390,0.001446236,31.87133179
391,0.00144583,31.87190666
392,0.00144544,31.87195358
393,0.001445286,31.86783257
394,0.001444841,31.8641201
395,0.001444483,31.86970978
396,0.001444215,31.86257935
397,0.001443808,31.87714767
398,0.001443463,31.87206535
399,0.001443194,31.86652603
400,0.001442868,31.87744446
401,0.001442559,31.87044678
402,0.001442333,31.8690918
403,0.00144195,31.88361206
404,0.001441609,31.87856483
405,0.00144123,31.89044342
406,0.001441097,31.88484268
407,0.001440636,31.89925537
408,0.001440338,31.89650612
409,0.001439914,31.89498863
410,0.001439628,31.8804863
411,0.001439432,31.88246727
412,0.001439048,31.89676247
413,0.001438798,31.87820282
414,0.001438466,31.89739037
415,0.001438125,31.89726868
416,0.00143797,31.88068581
417,0.001437636,31.89940758
418,0.00143726,31.91215477
419,0.001436948,31.89918747
420,0.001436554,31.89496651
421,0.00143638,31.90378914
422,0.001435955,31.91482201
423,0.001435722,31.91848221
424,0.001435396,31.90320015
425,0.001435093,31.90092964
426,0.001434814,31.91983681
427,0.001434499,31.91159744
428,0.001434065,31.903685
429,0.001433851,31.91011162
430,0.001433711,31.91672363
431,0.001433327,31.89836502
432,0.001433008,31.90875626
433,0.001432548,31.92384987
434,0.001432425,31.91665268
435,0.001432096,31.90926285
436,0.001431804,31.92708435
437,0.001431466,31.93213158
438,0.001431278,31.93992462
439,0.001430887,31.9302597
440,0.001430669,31.92936134
441,0.001430392,31.90749245
442,0.001430151,31.93178406
443,0.001429884,31.92360229
444,0.00142951,31.90622559
445,0.001429284,31.92495346
446,0.001428954,31.94085388
447,0.00142872,31.94361763
448,0.001428494,31.94623146
449,0.001428157,31.92783012
450,0.001427868,31.94486961
451,0.001427554,31.93856468
452,0.001427276,31.95194473
453,0.001426956,31.92613144
454,0.001426796,31.9424511
455,0.001426328,31.95542946
456,0.001426272,31.94925957
457,0.001425952,31.94103661
458,0.001425633,31.94551277
459,0.001425304,31.95940933
460,0.001425122,31.9517643
461,0.001424856,31.91947784
462,0.001424547,31.9469799
463,0.001424326,31.94789009
464,0.001424014,31.96097755
465,0.001423782,31.94235001
466,0.001423506,31.96381454
467,0.001423123,31.96925888
468,0.001423058,31.96056747
469,0.001422628,31.95931854
470,0.001422384,31.94728127
471,0.001422209,31.96983528
472,0.00142186,31.96027718
473,0.001421471,31.97245827
474,0.001421269,31.96281967
475,0.001421084,31.96413269
476,0.001420782,31.97148361
477,0.001420513,31.97262383
478,0.001420202,31.97476959
479,0.001420031,31.9777565
480,0.001419727,31.9606205
481,0.001419421,31.96929092
482,0.001419269,31.97962189
483,0.001418998,31.95566635
484,0.00141881,31.96785049
485,0.001418372,31.98973274
486,0.001418101,31.99010086
487,0.001417957,31.98612366
488,0.001417627,31.98217697
489,0.00141748,31.99479942
490,0.0014171,31.98255577
491,0.001416942,31.98654709
492,0.001416705,31.97197113
493,0.001416416,31.98931007
494,0.001416102,31.99683189
495,0.001415866,31.97931175
496,0.001415742,31.98898849
497,0.001415515,31.97472572
498,0.001415219,31.9929657
499,0.001414802,31.98483543
500,0.001414659,31.99563599
501,0.001414388,31.98883972
502,0.001414225,31.98372879
503,0.00141398,31.99925613
504,0.001413806,31.98183937
505,0.001413507,31.9921524
506,0.001413135,31.94782524
507,0.001412905,31.98904152
508,0.001412763,31.98336906
509,0.001412649,31.98941841
510,0.001412193,31.98247643
511,0.001412057,32.004953
512,0.001411859,32.00492516
513,0.001411492,32.01827431
514,0.001411235,32.00927162
515,0.001410994,32.02553864
516,0.001410881,32.01064377
517,0.001410411,32.01621819
518,0.001410234,32.01424065
519,0.00140997,32.01394081
520,0.001409863,31.99939957
521,0.001409618,32.00486259
522,0.001409385,32.02016487
523,0.001408954,31.99415665
524,0.001408776,31.99404945
525,0.001408762,31.99335365
526,0.001408336,32.03191719
527,0.00140811,32.0231781
528,0.001407867,32.02349434
529,0.001407632,32.03249626
530,0.001407424,32.0164032
531,0.001407244,32.03198395
532,0.001407111,32.03913383
533,0.001406586,31.99674416
534,0.001406544,32.02133789
535,0.001406338,32.00657387
536,0.001406096,32.02696152
537,0.001405939,32.01518936
538,0.001405617,32.02620811
539,0.001405339,32.03533478
540,0.001405115,32.04628372
541,0.001404864,32.04100075
542,0.001404817,32.04656525
543,0.001404398,32.04093132
544,0.00140426,32.03823318
545,0.001403977,32.0346405
546,0.001403738,32.03872299
547,0.001403461,32.04494438
548,0.00140335,32.03413239
549,0.001403097,32.02517204
550,0.001402834,32.04018135
551,0.001402645,32.03019524
552,0.001402408,32.02426453
553,0.00140236,32.04472961
554,0.001402097,32.06099167
555,0.001401681,32.03178635
556,0.001401542,32.03050766
557,0.001401281,32.04763794
558,0.001401161,32.04543152
559,0.001400885,32.0483593
560,0.001400741,32.06341057
561,0.001400361,32.03186531
562,0.001400312,32.03309021
563,0.001399946,32.0445591
564,0.001399975,32.05653496
565,0.001399639,32.03632545
566,0.001399439,32.01767387
567,0.001399248,32.06311684
568,0.001398977,32.03894615
569,0.001398665,32.05312424
570,0.001398478,32.07648048
571,0.001398353,32.06619911
572,0.001398123,32.04307404
573,0.001397837,32.07327766
574,0.00139765,32.07265778
575,0.001397446,32.07853241
576,0.001397253,32.06815643
577,0.001397059,32.08012047
578,0.001396721,32.08084183
579,0.001396566,32.06615524
580,0.001396388,32.04963379
581,0.001396388,32.0689064
582,0.001395946,32.06725159
583,0.001395729,32.06433105
584,0.001395709,32.05772362
585,0.001395312,32.07047272
586,0.001395263,32.07886009
587,0.001394862,32.06611748
588,0.001394625,32.05725899
589,0.001394539,32.08301086
590,0.001394248,32.07555084
591,0.001394295,32.08525581
592,0.001393944,32.07063751
593,0.001393682,32.08016129
594,0.001393584,32.08225403
595,0.001393292,32.08213768
596,0.001393188,32.09269829
597,0.001393005,32.08468246
598,0.001392849,32.09479561
599,0.00139268,32.08288155
600,0.001392296,32.08428955
601,0.001392238,32.05706978
602,0.001391977,32.07401657
603,0.00139171,32.09720039
604,0.001391505,32.10526123
605,0.001391327,32.08871994
606,0.001391069,32.10583191
607,0.001390936,32.10105782
608,0.001390743,32.07079544
609,0.001390685,32.1005043
610,0.001390346,32.07144279
611,0.001390318,32.09755859
612,0.001390001,32.09952698
613,0.001389754,32.09790916
614,0.001389627,32.10487595
615,0.001389261,32.09059944
616,0.001389335,32.09336548
617,0.001389126,32.09817314
618,0.001388934,32.07951927
619,0.001388862,32.11419945
620,0.00138856,32.08918266
621,0.001388252,32.0793911
622,0.001388131,32.11242638
623,0.001387903,32.07357559
624,0.001387874,32.11648102
625,0.001387554,32.10829582
626,0.001387376,32.10156631
627,0.001387117,32.12248077
628,0.001387102,32.11691551
629,0.001386791,32.09836578
630,0.001386554,32.07047997
631,0.001386444,32.0940506
632,0.001386296,32.09551697
633,0.001386129,32.11936836
634,0.001386034,32.10783157
635,0.00138572,32.08923492
636,0.001385804,32.09409027
637,0.001385479,32.10925713
638,0.00138523,32.12226181
639,0.001385247,32.11580849
640,0.001384941,32.10588379
641,0.001384891,32.12522621
642,0.001384644,32.12234879
643,0.001384407,32.11858292
644,0.001384427,32.11643372
645,0.001384037,32.11264038
646,0.001383938,32.12118645
647,0.001383704,32.12463531
648,0.001383571,32.10105667
649,0.001383425,32.12652931
650,0.001383109,32.1344017
651,0.001383121,32.11434708
652,0.001382909,32.1287365
653,0.001382725,32.13037987
654,0.001382585,32.12658234
655,0.001382443,32.1187191
656,0.001382178,32.1109581
657,0.001382236,32.13712502
658,0.001382011,32.09749527
659,0.001381859,32.13022079
660,0.00138156,32.13792229
661,0.001381309,32.13693848
662,0.001381127,32.12517929
663,0.001381074,32.14205551
664,0.001380961,32.11569977
665,0.00138078,32.12249908
666,0.001380443,32.13580322
667,0.001380441,32.15200081
668,0.0013803,32.13812256
669,0.001380284,32.12063637
670,0.001379942,32.13903885
671,0.001379847,32.13795433
672,0.001379684,32.12683334
673,0.001379538,32.11339302
674,0.001379479,32.14338188
675,0.001379256,32.12455139
676,0.001379068,32.14559784
677,0.001378826,32.11956749
678,0.001378856,32.12268906
679,0.001378571,32.14232254
680,0.001378502,32.14824142
681,0.001378065,32.14773788
682,0.001378073,32.14682312
683,0.00137798,32.14814415
684,0.001377816,32.14892693
685,0.001377827,32.14989319
686,0.0013776,32.15211449
687,0.001377389,32.1531929
688,0.00137725,32.14195671
689,0.001377051,32.12535744
690,0.00137702,32.15538025
691,0.001376778,32.15474358
692,0.001376609,32.16032448
693,0.001376514,32.15592957
694,0.001376386,32.15609131
695,0.001376313,32.15179405
696,0.001376127,32.15029984
697,0.001375899,32.15950851
698,0.001375916,32.1450058
699,0.001375735,32.17203026
700,0.00137563,32.1602684
701,0.001375357,32.13431587
702,0.001375256,32.16506882
703,0.001374971,32.1647068
704,0.00137493,32.15541153
705,0.001374772,32.16983376
706,0.001374635,32.16771278
707,0.00137447,32.16827812
708,0.001374617,32.16894493
709,0.001374318,32.16064758
710,0.001374182,32.15675812
711,0.001373964,32.17242775
712,0.001373825,32.16573906
713,0.001373767,32.15575142
714,0.001373626,32.17654076
715,0.001373595,32.15040855
716,0.001373256,32.17151184
717,0.001373205,32.17760506
718,0.001373057,32.17891312
719,0.001373018,32.16285858
720,0.001372761,32.16038132
721,0.001372753,32.17366409
722,0.001372483,32.17312698
723,0.001372432,32.16553841
724,0.001372261,32.16915817
725,0.001372172,32.18309898
726,0.001372218,32.1766098
727,0.001372024,32.17275047
728,0.001371753,32.16619606
729,0.001371692,32.16385269
730,0.001371518,32.18106194
731,0.001371509,32.17843018
732,0.001371089,32.15775146
733,0.001371077,32.17428741
734,0.001370992,32.1775238
735,0.001370897,32.17305031
736,0.001370725,32.1715271
737,0.001370659,32.18506393
738,0.001370527,32.18185883
739,0.001370463,32.17870941
740,0.001370374,32.16605873
741,0.001370052,32.18096123
742,0.001370098,32.18154449
743,0.001369888,32.15787315
744,0.001369822,32.18214607
745,0.001369565,32.17456779
746,0.001369558,32.17242241
747,0.001369251,32.18025208
748,0.001369224,32.19152451
749,0.001369246,32.19019165
750,0.001369052,32.18891106
751,0.001368997,32.18290672
752,0.001368731,32.18924675
753,0.001368741,32.19372292
754,0.001368583,32.16961174
755,0.001368313,32.18669739
756,0.001368254,32.18540459
757,0.001368156,32.20061531
758,0.001368114,32.19977188
759,0.00136803,32.1924633
760,0.001367905,32.20228691
761,0.001367792,32.19346657
762,0.001367521,32.20222969
763,0.001367432,32.19128532
764,0.001367323,32.18163528
765,0.001367345,32.1890667
766,0.001367194,32.1908638
767,0.001366981,32.20185127
768,0.001366871,32.20195885
769,0.001366754,32.1876255
770,0.001366633,32.19996948
771,0.001366398,32.19832535
772,0.001366389,32.20858765
773,0.001366207,32.18517303
774,0.001366134,32.1938179
775,0.001366087,32.19225769
776,0.001365918,32.19947891
777,0.001365834,32.19781876
778,0.001365769,32.19574547
779,0.001365637,32.21704826
780,0.001365499,32.21373177
781,0.001365327,32.1986454
782,0.001365131,32.20217819
783,0.001365084,32.21003113
784,0.001364988,32.19770279
785,0.001364827,32.19846725
786,0.001364656,32.20518608
787,0.001364668,32.20469704
788,0.001364456,32.21315575
789,0.001364348,32.19989586
790,0.001364173,32.22227898
791,0.001364289,32.21796951
792,0.001364086,32.20287628
793,0.001363973,32.2110939
794,0.001363894,32.22003479
795,0.001363689,32.20131836
796,0.001363588,32.21047974
797,0.001363383,32.22668724
798,0.001363408,32.21107292
799,0.001363288,32.21330109
800,0.001363113,32.21250381
801,0.001363129,32.20223618
802,0.001363061,32.18697968
803,0.001362789,32.19869957
804,0.001362786,32.2004734
805,0.001362609,32.22209625
806,0.001362475,32.21746864
807,0.001362454,32.21914673
808,0.001362426,32.19937706
809,0.001362076,32.20868187
810,0.001361911,32.22726517
811,0.001361896,32.21214294
812,0.001361856,32.2155468
813,0.001361603,32.22100563
814,0.001361436,32.21301384
815,0.001361571,32.21673241
816,0.001361303,32.22945023
817,0.001361281,32.23199196
818,0.00136113,32.22528763
819,0.001361025,32.23093491
820,0.001360789,32.21996117
821,0.001360734,32.2283699
822,0.001360672,32.22526741
823,0.001360696,32.22026291
824,0.001360427,32.23181572
825,0.001360267,32.22978706
826,0.001360231,32.23295059
827,0.001360191,32.22291641
828,0.001359917,32.22385597
829,0.001360042,32.2380867
830,0.001359917,32.21732674
831,0.001359582,32.21176224
832,0.001359635,32.2281044
833,0.001359485,32.22122459
834,0.001359301,32.22228546
835,0.001359213,32.22104797
836,0.001359031,32.23533478
837,0.001359041,32.22907791
838,0.001358933,32.20133362
839,0.0013588,32.24432335
840,0.001358579,32.23663559
841,0.001358511,32.22162895
842,0.001358349,32.23957024
843,0.001358449,32.2139595
844,0.001358327,32.23636551
845,0.001358032,32.2288063
846,0.001357974,32.23875427
847,0.001357751,32.24806252
848,0.001357624,32.23976326
849,0.001357649,32.23855667
850,0.001357488,32.25145721
851,0.001357381,32.21931038
852,0.001357101,32.24682465
853,0.001357011,32.22803345
854,0.00135708,32.24340744
855,0.001356948,32.23356934
856,0.00135678,32.2557991
857,0.001356552,32.24049377
858,0.001356397,32.2472538
859,0.001356282,32.25776176
860,0.001356399,32.20691605
861,0.001356185,32.25219307
862,0.001355992,32.24996185
863,0.001355943,32.25298004
864,0.001355749,32.24319267
865,0.001355608,32.23406105
866,0.001355524,32.24445648
867,0.001355395,32.23742905
868,0.001355289,32.24435196
869,0.001355122,32.25471191
870,0.00135511,32.23657036
871,0.001354958,32.25157623
872,0.001354842,32.25834885
873,0.001354679,32.25792198
874,0.001354651,32.25411339
875,0.001354501,32.25279236
876,0.0013543,32.26364059
877,0.001354261,32.25929527
878,0.001354185,32.24754257
879,0.001353998,32.26276398
880,0.001353791,32.25633545
881,0.001353822,32.24336853
882,0.001353685,32.25700836
883,0.001353487,32.24184647
884,0.001353323,32.25420609
885,0.001353314,32.25769081
886,0.001353307,32.26254234
887,0.00135319,32.2537571
888,0.001352961,32.25759773
889,0.00135288,32.27035446
890,0.001352835,32.25964355
891,0.001352858,32.26392326
892,0.00135255,32.26234894
893,0.001352476,32.26037483
894,0.001352346,32.26313782
895,0.001352382,32.26603394
896,0.001352386,32.26149635
897,0.00135216,32.26622696
898,0.001352134,32.26948662
899,0.001352076,32.2561367
900,0.001351704,32.26459351
901,0.001351561,32.26979599
902,0.001351515,32.2704361
903,0.001351448,32.2634201
904,0.001351337,32.27300873
905,0.001351334,32.27976303
906,0.001351194,32.25998917
907,0.001351134,32.27154922
908,0.001351032,32.25493317
909,0.0013508,32.27670517
910,0.001350684,32.26791573
911,0.00135083,32.26306305
912,0.001350565,32.27690659
913,0.001350368,32.26626015
914,0.001350355,32.27446289
915,0.001350371,32.24899063
916,0.001350025,32.27343254
917,0.00135013,32.2657608
918,0.001349937,32.27588997
919,0.00134992,32.28057861
920,0.001349931,32.27638588
921,0.001349799,32.27042198
922,0.001349637,32.25411987
923,0.001349524,32.26622963
924,0.001349364,32.25707474
925,0.001349349,32.28618736
926,0.001349173,32.27991486
927,0.001349166,32.28743629
928,0.001348997,32.28048553
929,0.001348866,32.28998604
930,0.001348935,32.27758446
931,0.001348905,32.27521629
932,0.001348795,32.27116318
933,0.00134862,32.27208672
934,0.001348446,32.29106293
935,0.001348218,32.27450485
936,0.001348369,32.29125748
937,0.001348171,32.28713417
938,0.001348158,32.28242645
939,0.001348076,32.27725258
940,0.001347834,32.28131905
941,0.001347871,32.29126282
942,0.001347705,32.27669601
943,0.001347603,32.26866684
944,0.001347534,32.283638
945,0.001347453,32.29270744
946,0.001347335,32.28245049
947,0.001347227,32.28385277
948,0.001347233,32.2716362
949,0.001347266,32.2627449
950,0.001347036,32.29028053
951,0.001347045,32.27983856
952,0.00134685,32.2879673
953,0.001346855,32.27088013
954,0.001346578,32.29250832
955,0.001346469,32.28534393
956,0.001346427,32.27808266
957,0.00134645,32.27335701
958,0.001346253,32.27526665
959,0.001346244,32.29627151
960,0.001346082,32.29917946
961,0.001346178,32.28600388
962,0.00134592,32.28024292
963,0.001346,32.29700203
964,0.001345658,32.27053986
965,0.001345777,32.28385963
966,0.001345476,32.26488838
967,0.001345608,32.29504623
968,0.00134532,32.28868904
969,0.001345456,32.28400497
970,0.001345313,32.29957542
971,0.001345237,32.28480301
972,0.001345255,32.29634018
973,0.001345043,32.29110107
974,0.001344967,32.28282776
975,0.001344838,32.28716507
976,0.001344836,32.29186325
977,0.001344668,32.29512253
978,0.001344609,32.30633621
979,0.001344531,32.28900299
980,0.001344583,32.27691269
981,0.001344429,32.30191727
982,0.001344194,32.29573708
983,0.001344279,32.30435715
984,0.001344009,32.30057755
985,0.001344007,32.29602928
986,0.00134406,32.29091034
987,0.00134388,32.3054718
988,0.001343704,32.29564934
989,0.00134382,32.30886116
990,0.001343526,32.29863014
991,0.001343505,32.28090782
992,0.00134356,32.30247765
993,0.001343501,32.31199455
994,0.00134334,32.28641281
995,0.001343419,32.28018188
996,0.001343162,32.30552216
997,0.001342955,32.30256844
